"y","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10"
-0.93781938923834,-0.901493844732241,0.621052588216231,0.45582591168828,0.870196263059929,1.15005881058135,0.518972262001302,0.38462477203776,0.279564715963856,-0.0772203200021666,1.79660299955299
-0.0290563920829531,0.537789982060223,-1.03669276068054,0.935730524092942,-0.170708357825155,-1.88599929549402,0.887558090425413,0.204526398777557,0.279564715963856,0.282734433692799,0.997402376976033
1.77237698250645,0.455545191957796,0.345559009460216,1.05304276972695,-1.21161297871023,-2.49321091670909,-1.36289825379217,1.28511663833877,0.279564715963856,-0.499605697698516,1.79660299955299
-0.262405729219829,-0.0173623511311559,-1.59400571649475,-0.593689109298623,-0.170708357825155,-0.671576053063871,1.49456546740042,0.564723145297962,-2.00259623067986,1.22811129244554,-0.600998868177866
1.76194009159857,0.291055611752943,-0.149917750132157,-0.532452687737263,0.870196263059929,0.542847189366277,-0.374578830636162,0.38462477203776,0.279564715963856,0.520765952543567,0.997402376976033
0.787384076462587,0.990136327623568,0.0333137971672802,0.290576844733136,-0.170708357825155,0.542847189366277,1.11481247873006,0.38462477203776,-0.861515757358,0.979647520479215,-0.600998868177866
-0.0957790704726884,0.352739204329763,0.421684394528079,-0.629363227787185,1.91110088394501,-2.49321091670909,0.129156708610215,1.10501826507857,-0.861515757358,-0.496739079352107,0.198201754399083
-0.970523778991979,-0.593075881848141,-0.79942778125593,1.62177200651022,-1.21161297871023,-0.064364431848797,0.986703443439862,1.46521501159897,0.279564715963856,0.696692337439261,-0.600998868177866
0.985772728843006,0.270494414227337,-0.651836795873985,0.804391311917191,-0.170708357825155,0.542847189366277,0.209564164083188,-1.59645733382447,-0.861515757358,-0.592919028693351,0.198201754399083
-0.816801448858658,-0.469708696694501,-1.0191957763975,-1.83964740851721,-1.21161297871023,1.15005881058135,0.829412709516413,0.204526398777557,-0.290975520697072,-0.259934620446289,-0.600998868177866
0.401343071192351,0.846207944944322,0.0908383521922585,0.166514404871414,-0.170708357825155,0.542847189366277,-1.24989566683253,0.38462477203776,-0.290975520697072,-0.499605697698516,-0.600998868177866
0.513805209808446,0.332178006804156,-0.102758012407004,0.553295083163792,-1.21161297871023,1.15005881058135,1.18515736948231,-0.515867094263253,1.42064518928571,2.44580115051825,-0.600998868177866
0.0579985303152423,-0.387463906592075,0.158540480361687,0.917845158002575,-0.170708357825155,0.542847189366277,0.101943185695655,0.744821518558164,-0.861515757358,0.446320983093057,-0.600998868177866
0.0451213605860972,-0.264096721438435,0.0878324275383684,1.13418601809871,0.870196263059929,1.15005881058135,-0.051584410417529,-2.49694920012548,0.279564715963856,-0.425160728248007,-1.40019949075482
2.60665569702046,-1.00429983236027,-0.230766035780992,2.7004369221805,0.870196263059929,-0.064364431848797,-1.12218327517499,0.564723145297962,-0.861515757358,-1.99553110295847,0.198201754399083
0.28040217768597,-0.346341511540862,-1.37996895344858,-0.37593010064297,-1.21161297871023,-0.064364431848797,0.412280332136923,1.10501826507857,0.279564715963856,-2.4594781961822,-0.600998868177866
1.22892508746881,2.18268578410875,-0.564656911428797,0.377129467949555,-1.21161297871023,-2.49321091670909,1.49456546740042,1.46521501159897,1.42064518928571,1.35618894084644,-1.40019949075482
-0.0591100154487968,2.28549177173678,-0.970391341624531,0.0191210590673294,2.95200550483009,1.15005881058135,-0.86284415939959,-0.33576872100305,0.279564715963856,-2.49567915979298,-1.40019949075482
-0.276848970076738,0.866769142469928,1.44656850969369,-0.838385694393678,-0.170708357825155,1.15005881058135,0.13819027758347,-0.33576872100305,-2.00259623067986,0.344830631991402,0.198201754399083
-1.67637059965009,-0.819249054629814,-0.278534808137829,-1.21770782150307,-0.170708357825155,-0.064364431848797,-2.57460733651579,-1.95665408034487,-0.290975520697072,-1.54318875792167,1.79660299955299
